0,65,28,3.142578125,2.033203125,1.889648438,9.55859375,3.537109375,3.125,16,16,43,43,0.111028991,0.125,0.125,,394.1
1,19,1,3.333984375,2.171875,1.909179688,10.26367188,3.931640625,3.197265625,17,16,39,39,0.112452334,0.142857143,0.142857143,,0.125
2,17,0,4.212890625,2.641601563,2.030273438,13.95703125,5.34765625,3.560546875,22,18,39,39,0.118250868,0.142857143,0.142857143,,0.333333333
3,17,2,5.137695313,3.163085938,2.337890625,17.90429688,6.79296875,4.541015625,29,21,37,37,0.124405149,0.166666667,0.166666667,,0.17394958
4,11,1,5.504882813,2.8359375,3.155273438,18.83496094,5.66796875,7.615234375,32,23,37,37,0.12870516,0.166666667,0.166666667,,
5,14,3,6.068359375,2.07421875,4.850585938,21.42480469,3.27734375,13.88476563,38,26,53,37,0.137192728,0.166666667,0.166666667,,
6,18,2,6.20703125,1.82421875,5.2109375,22.12109375,2.68359375,14.95703125,39,28,37,37,0.142060779,0.166666667,0.166666667,,
7,4,2,6.139648438,1.50390625,5.288085938,21.93554688,2.078125,14.87695313,38,29,37,37,0.151281967,0.2,0.2,,
8,5,2,6.123046875,1.235351563,5.390625,21.79394531,1.546875,14.87304688,38,30,37,37,0.157430788,0.2,0.2,,
9,5,2,6.107421875,1.233398438,5.416015625,21.6796875,1.564453125,14.84375,38,31,37,37,0.157679967,0.2,0.2,,
10,4,2,6.034179688,1.202148438,5.401367188,21.58105469,1.49609375,14.88671875,37,31,37,37,0.159592789,0.2,0.2,,
11,3,3,5.908203125,1.208984375,5.38671875,21.625,1.4921875,14.96484375,38,32,37,37,0.164913117,0.2,0.2,,
12,3,3,5.5078125,1.092773438,5.18359375,21.10058594,1.21875,14.96484375,37,32,37,37,0.17624554,0.2,0.2,,
13,4,2,5.376953125,1.041992188,5.119140625,21.06835938,1.11328125,14.9453125,37,32,37,37,0.182262215,0.2,0.2,,
14,5,2,5.37890625,1.0546875,5.112304688,21.01074219,1.12890625,14.93359375,37,33,37,37,0.180871388,0.2,0.2,,
15,3,2,5.393554688,1.05078125,5.153320313,21.20703125,1.119140625,14.9296875,37,33,37,37,0.18253697,0.2,0.2,,
16,4,2,5.423828125,1.048828125,5.157226563,21.28710938,1.11328125,14.93945313,37,33,37,37,0.182216487,0.2,0.2,,
17,3,3,5.46484375,1.056640625,5.168945313,21.44726563,1.134765625,14.9296875,37,33,37,37,0.182622225,0.2,0.2,,
18,3,2,5.483398438,1.109375,5.190429688,21.53320313,1.236328125,14.9453125,37,34,37,37,0.184096757,0.2,0.2,,
19,3,3,5.471679688,1.133789063,5.181640625,21.59277344,1.3046875,14.87695313,37,34,37,37,0.182588123,0.2,0.2,,
20,4,3,5.5078125,1.13671875,5.23828125,21.88769531,1.314453125,14.953125,38,34,37,37,0.182958597,0.2,0.2,,
21,4,2,5.540039063,1.124023438,5.232421875,21.92675781,1.279296875,14.92578125,38,34,39,39,0.182528444,0.25,0.25,,
22,3,3,5.569335938,1.1328125,5.23828125,21.99414063,1.314453125,14.94140625,38,34,39,39,0.182521856,0.25,0.25,,
23,4,2,5.546875,1.170898438,5.239257813,21.92773438,1.375,14.91015625,38,34,39,39,0.184454443,0.25,0.25,,
24,3,3,5.545898438,1.30859375,5.216796875,22.10253906,1.638671875,14.87304688,38,35,39,39,0.187989444,0.25,0.25,,
25,4,1,5.401367188,1.635742188,5.182617188,21.88085938,2.2890625,14.9296875,39,35,39,39,0.203712488,0.25,0.25,,
26,3,2,5.268554688,1.98046875,5.092773438,21.515625,2.9765625,14.87304688,39,35,39,39,0.215676153,0.25,0.25,,
27,2,3,5.2734375,2.016601563,5.083007813,21.5,3.05859375,14.86328125,39,35,39,39,0.220393105,0.25,0.25,,
28,3,1,5.307617188,1.995117188,5.133789063,21.54882813,2.9921875,14.91796875,39,35,39,39,0.220069134,0.25,0.25,,
29,3,2,5.306640625,1.993164063,5.15234375,21.40039063,2.9921875,14.921875,39,35,39,39,0.220135014,0.25,0.25,,
30,3,2,5.311523438,2.002929688,5.146484375,21.38378906,3.013671875,14.85742188,39,35,37,39,0.219483197,0.25,0.25,,
31,3,3,5.317382813,2.002929688,5.159179688,21.37207031,3.015625,14.87695313,39,36,39,39,0.221672712,0.25,0.25,,
32,3,2,5.369140625,2.008789063,5.163085938,21.59667969,3.03125,14.91796875,39,36,39,39,0.220134239,0.25,0.25,,
33,3,2,5.408203125,2.009765625,5.159179688,21.67382813,3.037109375,14.88085938,39,36,39,39,0.220535714,0.25,0.25,,
34,2,3,5.459960938,2.020507813,5.19921875,21.96191406,3.068359375,14.8828125,39,36,39,39,0.221541729,0.25,0.25,,
35,3,3,5.547851563,2.008789063,5.21875,22.20605469,3.03125,14.8671875,40,36,39,39,0.21949676,0.25,0.25,,
36,3,2,5.616210938,2.004882813,5.256835938,22.47265625,3.029296875,14.96875,40,36,39,39,0.226873682,0.25,0.25,,
37,3,3,5.666992188,1.995117188,5.266601563,22.49804688,2.998046875,14.9296875,40,36,37,39,0.222685314,0.25,0.25,,
38,3,2,5.733398438,2.00390625,5.28515625,23.01367188,3.02734375,14.88085938,40,36,39,39,0.222402844,0.25,0.25,,
39,3,2,5.755859375,1.997070313,5.2734375,22.97753906,3.01171875,14.93554688,40,36,39,39,0.221557652,0.25,0.25,,
40,3,2,5.791992188,2.022460938,5.295898438,23.24414063,3.068359375,14.93164063,41,36,39,39,0.222422185,0.25,0.25,,
41,3,3,5.885742188,1.999023438,5.309570313,23.44824219,3.01953125,14.88476563,41,37,59,59,0.223427812,0.333333333,0.333333333,,
42,3,3,5.926757813,2.006835938,5.305664063,23.74902344,3.033203125,14.90625,41,37,59,59,0.221658021,0.333333333,0.333333333,,
43,2,2,6.030273438,2.004882813,5.336914063,24.35058594,3.03125,14.98242188,42,37,59,59,0.224159071,0.333333333,0.333333333,,
44,3,2,6.28125,2.005859375,5.43359375,26.3671875,3.017578125,14.97070313,44,37,59,59,0.23282025,0.333333333,0.333333333,,
45,3,3,7.060546875,2.016601563,5.697265625,32.68359375,3.064453125,15.00585938,50,37,59,59,0.260841781,0.333333333,0.333333333,,
46,3,4,7.963867188,2.016601563,5.889648438,40.18359375,3.06640625,14.86914063,58,38,59,59,0.292403351,0.333333333,0.333333333,,
47,3,4,8.032226563,2.004882813,5.88671875,40.69628906,3.02734375,14.8359375,58,38,59,59,0.291271779,0.333333333,0.333333333,,
48,4,4,8.037109375,2.0078125,5.877929688,40.67871094,3.033203125,14.84765625,58,39,57,59,0.28934268,0.333333333,0.333333333,,
49,4,4,8.068359375,2.009765625,5.8984375,40.60742188,3.0546875,14.87890625,58,39,59,59,0.28629441,0.333333333,0.333333333,,
50,4,4,8.151367188,2.013671875,5.895507813,40.89648438,3.04296875,14.88867188,58,39,59,59,0.291483367,0.333333333,0.333333333,,
,307,148,455,,,,,,,,,,,,,,
0,64,31,3.193359375,2.016601563,1.889648438,9.379882813,3.515625,3.111328125,16,16,20,20,0.111191012,0.125,0.125,,
1,20,1,3.521484375,2.131835938,1.91015625,10.18066406,3.876953125,3.166015625,17,16,22,20,0.113259549,0.125,0.125,,
2,21,2,4.517578125,2.385742188,2.052734375,14.14648438,4.888671875,3.552734375,22,18,17,20,0.120030382,0.125,0.125,,
3,16,1,5.075195313,2.61328125,2.1015625,16.26367188,5.642578125,3.64453125,25,20,28,20,0.12358941,0.125,0.125,,
4,10,1,5.129882813,2.569335938,2.110351563,16.35742188,5.376953125,3.669921875,25,21,27,20,0.123866102,0.125,0.125,,
5,13,1,5.166992188,2.642578125,2.098632813,16.33496094,5.423828125,3.650390625,25,22,22,20,0.123657227,0.125,0.125,,
6,7,1,5.180664063,2.612304688,2.116210938,16.33203125,5.265625,3.70703125,25,22,24,20,0.123779297,0.125,0.125,,
7,3,1,5.180664063,2.849609375,2.01953125,15.984375,6.029296875,3.439453125,25,22,48,20,0.123524306,0.125,0.125,,
8,3,1,5.298828125,2.858398438,2.045898438,16.41992188,6.095703125,3.474609375,25,23,36,36,0.12366924,0.142857143,0.142857143,,
9,4,1,5.3203125,2.8671875,1.975585938,16.50683594,6.140625,3.337890625,25,23,36,36,0.123647926,0.142857143,0.142857143,,
10,3,1,5.366210938,2.791992188,2.09375,16.58398438,5.873046875,3.833984375,26,23,36,36,0.124461341,0.142857143,0.142857143,,
11,4,1,5.362304688,2.49609375,2.650390625,16.71777344,5.126953125,6.236328125,28,24,36,36,0.127094572,0.142857143,0.142857143,,
12,5,1,5.362304688,1.432617188,4.609375,18.1171875,2.08984375,13.8984375,34,24,40,36,0.136052207,0.142857143,0.142857143,,
13,6,1,5.34765625,1.102539063,5.430664063,18.828125,1.244140625,16.8359375,36,25,36,36,0.139457388,0.142857143,0.142857143,,
14,8,2,5.419921875,1.166015625,5.438476563,18.98535156,1.41015625,16.703125,37,26,36,36,0.139163644,0.142857143,0.142857143,,
15,6,1,5.491210938,1.221679688,5.517578125,19.37304688,1.51953125,16.8125,37,27,36,36,0.140015423,0.142857143,0.142857143,,
16,7,1,5.510742188,1.256835938,5.52734375,19.34277344,1.646484375,16.68164063,37,27,44,36,0.139726718,0.142857143,0.142857143,,
17,8,1,5.536132813,1.278320313,5.61328125,19.33691406,1.666015625,16.71679688,37,28,38,36,0.139349656,0.142857143,0.142857143,,
18,5,2,5.661132813,1.338867188,5.651367188,19.62402344,1.80078125,16.6953125,38,28,36,36,0.139775158,0.142857143,0.142857143,,
19,4,1,5.700195313,1.352539063,5.711914063,19.67578125,1.83203125,16.73828125,38,29,36,36,0.139644562,0.142857143,0.142857143,,
20,5,1,5.70703125,1.408203125,5.748046875,19.79101563,1.955078125,16.72460938,38,29,36,36,0.139220223,0.142857143,0.142857143,,
21,4,2,5.71484375,1.438476563,5.744140625,19.85253906,2.029296875,16.64257813,38,30,36,36,0.139178757,0.142857143,0.142857143,,
22,4,2,5.75,1.484375,5.778320313,20.10644531,2.138671875,16.68554688,38,30,51,36,0.139550394,0.142857143,0.142857143,,
23,2,2,5.80859375,1.479492188,5.818359375,20.38964844,2.140625,16.65625,39,30,36,36,0.139626736,0.142857143,0.142857143,,
24,4,1,5.931640625,1.456054688,5.83984375,20.73339844,2.095703125,16.6328125,39,31,67,36,0.139506991,0.142857143,0.142857143,,
25,2,1,5.95703125,1.478515625,5.859375,20.89648438,2.14453125,16.60742188,39,31,41,36,0.139443049,0.142857143,0.142857143,,
26,3,1,6.043945313,1.5078125,5.8984375,21.3984375,2.197265625,16.58984375,40,31,62,36,0.140123155,0.142857143,0.142857143,,
27,2,1,6.032226563,1.564453125,5.950195313,21.49316406,2.322265625,16.52929688,40,32,36,36,0.139772445,0.142857143,0.142857143,,
28,3,1,6.076171875,1.65625,5.99609375,21.60546875,2.572265625,16.53125,40,32,64,36,0.139961558,0.142857143,0.142857143,,
29,2,1,6.130859375,1.63671875,6.029296875,21.63574219,2.48828125,16.57421875,40,32,36,36,0.140130906,0.142857143,0.142857143,,
30,3,1,6.173828125,1.5859375,6.0625,21.85644531,2.31640625,16.47851563,40,33,44,36,0.139972796,0.142857143,0.142857143,,
31,2,1,6.2734375,1.666015625,6.064453125,22.18554688,2.5234375,16.390625,41,33,47,36,0.13992203,0.142857143,0.142857143,,
32,2,1,6.368164063,1.65625,6.08984375,22.2578125,2.5,16.30664063,41,33,36,36,0.139362444,0.142857143,0.142857143,,
33,3,2,6.473632813,1.723632813,6.12890625,22.72558594,2.6640625,16.27148438,41,33,30,36,0.13949304,0.142857143,0.142857143,,
34,3,2,6.484375,1.76171875,6.126953125,22.66503906,2.779296875,16.28125,41,33,36,36,0.139461263,0.142857143,0.142857143,,
35,3,2,6.502929688,1.827148438,6.112304688,22.80371094,2.955078125,16.19726563,41,34,42,36,0.13949614,0.142857143,0.142857143,,
36,3,2,6.5703125,1.84765625,6.135742188,22.98828125,2.962890625,16.26953125,42,34,36,36,0.14034792,0.166666667,0.166666667,,
37,3,2,6.659179688,1.798828125,6.150390625,23.39257813,2.8671875,16.25976563,42,34,36,36,0.139650375,0.166666667,0.166666667,,
38,3,1,6.686523438,1.762695313,6.201171875,23.75292969,2.7421875,16.29296875,42,34,36,36,0.140080915,0.166666667,0.166666667,,
39,2,1,6.561523438,1.725585938,6.21484375,23.33105469,2.70703125,16.22070313,42,35,36,36,0.141632564,0.166666667,0.166666667,,
40,2,1,6.020507813,1.462890625,6.533203125,21.30566406,2.095703125,16.484375,39,35,36,36,0.14917806,0.166666667,0.166666667,,
41,2,1,5.190429688,1.077148438,6.927734375,18.49511719,1.185546875,16.75195313,36,35,36,36,0.157445514,0.166666667,0.166666667,,
42,3,1,5.145507813,1.04296875,6.9375,18.26953125,1.09375,16.796875,36,35,36,36,0.158644903,0.166666667,0.166666667,,
43,2,0,5.177734375,1.05859375,6.938476563,18.30371094,1.14453125,16.74804688,36,35,36,36,0.158173673,0.166666667,0.166666667,,
44,2,1,5.161132813,1.059570313,6.966796875,18.24316406,1.14453125,16.80859375,36,35,36,36,0.158772399,0.166666667,0.166666667,,
45,2,0,5.205078125,1.075195313,6.995117188,18.40039063,1.201171875,16.85742188,36,35,36,36,0.158320933,0.166666667,0.166666667,,
46,2,1,5.205078125,1.094726563,6.977539063,18.41601563,1.212890625,16.83398438,36,35,36,36,0.158785187,0.166666667,0.166666667,,
47,2,1,5.232421875,1.077148438,6.97265625,18.49902344,1.177734375,16.8046875,36,35,34,36,0.159178525,0.166666667,0.166666667,,
48,2,1,5.256835938,1.078125,6.9765625,18.62890625,1.173828125,16.796875,36,35,36,36,0.158513145,0.166666667,0.166666667,,
49,2,1,5.231445313,1.092773438,6.982421875,18.51464844,1.203125,16.85351563,36,35,36,36,0.159343223,0.166666667,0.166666667,,
50,3,0,5.299804688,1.112304688,6.930664063,18.7421875,1.244140625,16.7421875,36,35,36,36,0.159076641,0.166666667,0.166666667,,
,299,89,388,,,,,,,,,,,,,,
0,69,26,3.326171875,2.092773438,1.873046875,10.30957031,3.646484375,3.05859375,17,17,20,20,0.111176215,0.125,0.125,,
1,18,1,3.693359375,2.090820313,1.916015625,12.04394531,3.671875,3.1171875,18,17,20,20,0.113218859,0.125,0.125,,
2,18,1,4.504882813,1.998046875,2.118164063,16.66992188,3.2890625,3.560546875,23,19,15,20,0.11964247,0.125,0.125,,
3,20,2,5.126953125,1.9375,2.1484375,19.46191406,2.994140625,3.6328125,26,21,31,31,0.123273189,0.142857143,0.142857143,,
4,12,2,5.213867188,1.928710938,2.192382813,19.30078125,2.9609375,3.736328125,25,22,32,31,0.123711868,0.142857143,0.142857143,,
5,15,1,5.25,1.8828125,2.248046875,18.94628906,2.861328125,3.904296875,25,22,31,31,0.124292415,0.142857143,0.142857143,,
6,6,1,5.478515625,1.749023438,2.663085938,19.25390625,2.5625,5.021484375,26,23,31,31,0.127907211,0.142857143,0.142857143,,
7,3,1,5.88671875,1.287109375,3.616210938,20.56542969,1.5859375,7.66796875,29,24,31,31,0.136801293,0.142857143,0.142857143,,
8,3,1,5.985351563,1.193359375,3.826171875,21.08886719,1.3984375,8.251953125,30,24,26,31,0.138974144,0.142857143,0.142857143,,
9,6,1,5.970703125,1.220703125,3.815429688,20.96484375,1.46484375,8.2109375,30,25,29,31,0.138742405,0.142857143,0.142857143,,
10,5,2,6.004882813,1.206054688,3.844726563,21.06542969,1.4296875,8.234375,30,25,33,31,0.13882456,0.142857143,0.142857143,,
11,4,2,6.017578125,1.19921875,3.834960938,21.07324219,1.412109375,8.19921875,30,26,31,31,0.13913923,0.142857143,0.142857143,,
12,4,2,6.01953125,1.205078125,3.815429688,21.02539063,1.43359375,8.162109375,30,26,20,31,0.139171394,0.142857143,0.142857143,,
13,3,2,6.079101563,1.200195313,3.858398438,21.1875,1.41796875,8.263671875,30,27,31,31,0.139376783,0.142857143,0.142857143,,
14,4,2,6.060546875,1.1875,3.8046875,21.09765625,1.388671875,8.111328125,30,27,31,31,0.138817197,0.142857143,0.142857143,,
15,3,2,6.075195313,1.217773438,3.719726563,21.30566406,1.453125,7.81640625,30,27,33,33,0.13890129,0.166666667,0.166666667,,
16,5,1,6.079101563,1.23828125,3.733398438,21.24121094,1.4921875,7.890625,30,27,33,33,0.138834635,0.166666667,0.166666667,,
17,4,2,6.098632813,1.23828125,3.697265625,21.29589844,1.482421875,7.736328125,30,27,33,33,0.139938341,0.166666667,0.166666667,,
18,4,1,6.116210938,1.256835938,3.7421875,21.52050781,1.541015625,7.66015625,30,27,33,33,0.141769396,0.166666667,0.166666667,,
19,3,1,6.29296875,1.11328125,4.27734375,22.64257813,1.248046875,8.28515625,32,28,25,33,0.151946925,0.166666667,0.166666667,,
20,4,1,6.349609375,1.03515625,4.603515625,23.03222656,1.08203125,8.759765625,32,28,33,33,0.159459868,0.166666667,0.166666667,,
21,4,1,6.39453125,1.036132813,4.53125,23.02246094,1.08203125,8.650390625,32,28,33,33,0.15905723,0.166666667,0.166666667,,
22,4,1,6.409179688,1.041992188,4.525390625,23.23730469,1.099609375,8.630859375,32,28,27,33,0.159383138,0.166666667,0.166666667,,
23,3,2,6.442382813,1.046875,4.432617188,23.31933594,1.109375,8.427734375,32,28,33,33,0.158685593,0.166666667,0.166666667,,
24,4,1,6.439453125,1.036132813,4.322265625,23.18554688,1.083984375,8.296875,32,29,33,33,0.158621264,0.166666667,0.166666667,,
25,3,1,6.447265625,1.026367188,4.290039063,23.22753906,1.0546875,8.2109375,32,29,33,33,0.159122721,0.166666667,0.166666667,,
26,3,1,6.430664063,1.032226563,4.262695313,23.15332031,1.0703125,8.21875,32,29,31,33,0.159832667,0.166666667,0.166666667,,
27,3,1,6.427734375,1.02734375,4.212890625,23.17382813,1.06640625,8.060546875,32,29,27,33,0.158894892,0.166666667,0.166666667,,
28,3,2,6.439453125,1.038085938,4.232421875,23.02148438,1.111328125,8.048828125,32,29,27,33,0.15866428,0.166666667,0.166666667,,
29,3,2,6.473632813,1.022460938,4.192382813,23.17773438,1.046875,7.953125,32,29,33,33,0.160084558,0.166666667,0.166666667,,
30,3,0,6.49609375,1.036132813,4.151367188,23.10058594,1.08203125,7.900390625,32,29,25,33,0.158804176,0.166666667,0.166666667,,
31,2,1,6.490234375,1.03125,4.099609375,23.16796875,1.072265625,7.701171875,31,29,33,33,0.159811353,0.166666667,0.166666667,,
32,2,1,6.497070313,1.030273438,4.145507813,23.24707031,1.076171875,7.818359375,32,29,33,33,0.159231228,0.166666667,0.166666667,,
33,2,1,6.48828125,1.040039063,4.120117188,23.203125,1.1015625,7.712890625,32,29,33,33,0.157906669,0.2,0.2,,
34,2,1,6.509765625,1.033203125,4.125976563,23.06640625,1.080078125,7.779296875,31,29,21,33,0.158445328,0.2,0.2,,
35,2,1,6.4921875,1.026367188,4.18359375,22.92089844,1.05859375,8.01953125,31,30,33,33,0.159366862,0.2,0.2,,
36,2,1,6.43359375,1.041992188,4.306640625,22.38867188,1.1171875,8.365234375,31,30,33,33,0.164040024,0.2,0.2,,
37,2,0,6.255859375,1.0234375,4.91015625,20.58203125,1.056640625,10.08984375,31,30,33,33,0.178698149,0.2,0.2,,
38,2,0,6.090820313,1.018554688,5.346679688,19.234375,1.037109375,11.296875,31,30,33,33,0.189098927,0.2,0.2,,
39,2,0,6.079101563,1.024414063,5.291992188,19.234375,1.064453125,11.15820313,31,30,33,33,0.189701916,0.2,0.2,,
40,2,1,6.103515625,1.032226563,5.319335938,19.43457031,1.0859375,11.1953125,31,30,33,33,0.189408172,0.2,0.2,,
41,2,1,6.08203125,1.029296875,5.323242188,19.41894531,1.0703125,11.23046875,31,30,33,33,0.18929114,0.2,0.2,,
42,2,1,6.08203125,1.03515625,5.243164063,19.4375,1.091796875,11.01171875,31,30,25,33,0.188730391,0.2,0.2,,
43,2,1,6.052734375,1.049804688,5.109375,19.38183594,1.119140625,10.68164063,31,30,33,33,0.187078373,0.2,0.2,,
44,1,1,6.0703125,1.029296875,5.041992188,19.38378906,1.064453125,10.4765625,30,30,33,33,0.189938306,0.2,0.2,,
45,1,0,6.0859375,1.033203125,4.975585938,19.51660156,1.0859375,10.31835938,30,30,33,33,0.189608135,0.2,0.2,,
46,2,0,6.109375,1.022460938,4.926757813,19.578125,1.05078125,10.22265625,30,30,33,33,0.189871264,0.2,0.2,,
47,2,0,6.130859375,1.056640625,4.889648438,19.83398438,1.130859375,10.22265625,31,30,29,33,0.188787745,0.2,0.2,,
48,2,1,6.045898438,1.052734375,4.9375,19.39257813,1.13671875,10.29882813,30,30,33,33,0.188088298,0.2,0.2,,
49,2,1,6.079101563,1.051757813,4.61328125,19.49121094,1.1171875,9.560546875,30,30,21,33,0.188388982,0.2,0.2,,
50,1,1,6.073242188,1.060546875,4.610351563,19.44433594,1.140625,9.595703125,30,30,21,33,0.188995071,0.2,0.2,,
,283,81,364,,,,,,,,,,,,,,
0,66,27,3.231445313,2.052734375,1.88671875,9.770507813,3.583984375,3.09765625,16,16,15,15,0.111182803,0.142857143,0.142857143,,
1,18,2,3.442382813,2.174804688,1.801757813,10.19140625,3.916015625,2.859375,16,16,15,15,0.113262261,0.142857143,0.142857143,,
2,17,0,4.143554688,2.358398438,1.708007813,12.43945313,4.466796875,2.720703125,19,17,15,15,0.120085023,0.142857143,0.142857143,,
3,14,1,4.861328125,2.182617188,1.791015625,14.12109375,4.017578125,3.037109375,21,18,15,15,0.127995954,0.142857143,0.142857143,,
4,9,1,5.112304688,1.4296875,2.12890625,13.61523438,2.03125,4.26171875,19,18,15,15,0.138216533,0.142857143,0.142857143,,
5,12,0,5.146484375,1.268554688,2.372070313,13.46191406,1.599609375,5.017578125,20,19,15,15,0.140407211,0.142857143,0.142857143,,
6,13,0,5.14453125,1.30859375,2.275390625,13.34667969,1.6796875,4.705078125,19,19,27,15,0.140508743,0.142857143,0.142857143,,
7,3,0,5.109375,1.334960938,2.263671875,13.265625,1.7421875,4.63671875,19,19,15,15,0.140001473,0.142857143,0.142857143,,
8,2,0,5.107421875,1.379882813,2.262695313,13.359375,1.865234375,4.6640625,19,19,27,15,0.140642439,0.142857143,0.142857143,,
9,3,0,5.112304688,1.3828125,2.262695313,13.31640625,1.8671875,4.62890625,19,19,17,15,0.140483166,0.142857143,0.142857143,,
10,3,1,5.106445313,1.388671875,2.301757813,13.33105469,1.890625,4.75390625,19,19,27,15,0.140697467,0.142857143,0.142857143,,
11,3,1,5.125976563,1.42578125,2.291992188,13.37109375,1.990234375,4.728515625,20,19,25,15,0.140638563,0.142857143,0.142857143,,
12,2,1,5.141601563,1.444335938,2.180664063,13.41210938,2.009765625,4.427734375,19,19,27,15,0.140534707,0.142857143,0.142857143,,
13,2,0,5.130859375,1.456054688,2.099609375,13.390625,2.044921875,4.19921875,19,19,37,15,0.140645151,0.142857143,0.142857143,,
14,3,0,5.15625,1.461914063,2.198242188,13.49316406,2.068359375,4.5234375,20,19,15,15,0.140287466,0.142857143,0.142857143,,
